last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
1.92,1.89,1.95,0.06,2.15,1.38,364318.0,1.6919,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PLAG
4.2035,4.2,4.21,0.01,4.52,4.17,44108876.0,4.3749,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MSTZ
2.565,2.56,2.57,0.01,2.64,2.1,3371445.0,2.4654,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VUZI
1.88,1.87,1.92,0.05,2.1,1.86,11208.0,1.966,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARQQW
0.3415,0.3398,0.3433,0.0035,0.3455,0.3282,1192853.0,0.3577,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APVO
1.855,1.85,1.86,0.01,1.88,1.8001,3148054.0,1.8511,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TV
0.2999,0.297,0.3,0.003,0.33,0.296,81319.0,0.3107,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTOO
4.03,4.01,4.03,0.02,4.05,3.8,84106.0,3.9641,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HURA
2.055,2.05,2.06,0.01,2.2792,2.02,37586388.0,2.095,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NVDQ
1.66,1.65,1.67,0.02,1.665,1.59,30384.0,1.6379,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHWK
0.6061,0.606,0.613,0.007,0.6149,0.6058,11379.0,0.6076,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XPL
3.7222,3.68,3.8,0.12,3.8,3.4651,12164.0,3.6482,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IONR
2.94,2.91,2.97,0.06,3.01,2.65,174279.0,2.8967,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OBIO
0.1292,0.129,0.13,0.001,0.134,0.1088,1493090.0,0.1223,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VSTE
0.5399,0.52,0.5451,0.0251,0.5399,0.5111,50300.0,0.5213,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHNR
0.1038,0.1038,0.1585,0.0547,0.15849,0.102,23908.0,0.1123,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMBI.WS
1.23,1.23,1.24,0.01,1.3,1.22,467479.0,1.2524,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZNTL
2.245,2.23,2.26,0.03,2.33,2.16,355884.0,2.2403,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZENA
4.82,4.81,4.82,0.01,4.89,4.73,149566.0,4.8055,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,III
1.849,1.84,1.85,0.01,1.85,1.78,20521.0,1.8137,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRSG
4.2799,4.27,4.28,0.01,4.287,4.25,443221.0,4.2686,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GGN
1.12,1.11,1.12,0.01,1.144,1.03,88233.0,1.0798,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHRO
1.37,1.43,1.49,0.06,1.37,1.35,105160.0,1.3465,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GCMGW
