last_price,bid_price,ask_price,bid_ask_spread,high_price,low_price,volume,vwap,rsi_14,macd,bb_upper,bb_middle,bb_lower,volume_acceleration,price_change_5m,momentum_1m,symbol
26.465,26.44,26.49,0.05,26.94,26.355,657520.0,26.6517,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PRGO
57.2,57.16,57.2,0.04,57.68,56.55,837537.0,57.0724,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FBIN
102.535,102.5,102.54,0.04,102.825,100.73,4308828.0,101.9614,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GILD
36.855,36.83,36.88,0.05,37.13,35.71,890003.0,36.5506,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAR
18.685,18.68,18.69,0.01,18.7051,18.565,1797879.0,18.6413,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EWH
41.695,41.69,41.7,0.01,42.075,41.62,1717729.0,41.8226,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SVXY
6.775,6.77,6.78,0.01,6.86,6.57,13676676.0,6.7384,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CX
81.7493,81.73,81.76,0.03,82.04,81.075,1255438.0,81.7606,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTSH
316.0,315.75,316.17,0.42,323.0,315.15,716964.0,319.234,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PODD
5.535,5.53,5.54,0.01,5.6251,5.235,30317738.0,5.4765,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AMDL
20.3801,20.38,20.39,0.01,20.45,20.0,1590149.0,20.296,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S
257.375,257.3,257.43,0.13,258.21,253.105,873786.0,256.4953,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HLT
5.685,5.68,5.69,0.01,5.75,5.57,940589.0,5.6722,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSAN
24.74,24.73,24.77,0.04,25.5,24.21,1213137.0,24.5994,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMMT
204.315,204.15,204.47,0.32,205.22,197.45,819095.0,203.268,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IBKR
25.79,25.78,25.79,0.01,25.98,25.7846,3373393.0,25.8448,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPTL
36.8157,36.77,36.8,0.03,37.0392,35.53,950381.0,36.3044,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPYU
32.52,32.51,32.52,0.01,34.1,32.35,10062093.0,32.9018,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IONQ
